video_id,sadness,fear,joy,anger,surprise,neutral,disgust
TEQ95djR3wk,0.7495225694444445,0.2501302083333333,0.0,0.0,0.0003472222222222223,0.0,0.0
psA15sdNmPU,0.5283880029018918,0.18937786240786242,0.1062705873044762,0.0006142142142142142,0.09914124144346366,0.04274802761094428,0.03345218957593958
UDkSkd65pkA,0.4875110246797106,0.29890158574042897,0.017149482816149482,0.006042359025692359,0.17041735287649049,0.012467617617617619,0.007509726393059727
UhgjvS1sBxQ,0.727322536257522,0.2558814292021907,0.000333667000333667,0.0,0.016295534039786914,0.0,0.0001668335001668335
rlZ-1krjePQ,0.5831763316058676,0.2358185248539679,0.027561850739628517,0.0628714047380714,0.07874272556663556,0.007858925592258925,0.003957268379490601
VyHZNqBjQwQ,0.6142990218910107,0.21206334420121098,0.08244061481136469,0.0,0.04997671169073125,0.0,0.041220307405682347
TVH3z7zNuGQ,0.7078311515354476,0.23617223637409498,0.001334668001334668,0.0,0.053994610088455304,0.0,0.000667334000667334
SWMyXP1SxXY,0.4554483363404689,0.2072833869011213,0.07639060779816513,0.10063093211009173,0.10501973603465851,0.03750654984709481,0.017696958256880738
UQJA6QraqjM,0.30827494160827495,0.3704704704704705,0.0,0.0,0.3212545879212546,0.0,0.0
recgNGI3FWA,0.5616999397057876,0.2594506033050594,0.018644681008493875,0.025137143576324864,0.10885620251830778,0.016589645036849714,0.009621406693242952
tLScLKekBAs,0.7163940828244673,0.2555874938871536,0.0018611926934097422,0.004254154727793696,0.02110454434855103,0.000531769340974212,0.000265884670487106
q6IM1BgWHmA,0.4881534899085035,0.18358993417849787,0.08366416075445886,0.034648715382048716,0.12543037712300584,0.03970483527513337,0.04482120009106459
t4FjaBLP1YI,0.6095812807881773,0.24892446633825943,0.04330870279146141,0.0,0.07653119868637111,0.0,0.021654351395730704
TKbt4q3Uwpg,0.701503638954055,0.24621310347208086,0.01224718051384718,0.005249716383049717,0.024306347330287085,0.008751685018351685,0.0017477477477477476
SJzDeHyIyBU,0.6560205789524577,0.2378704685791029,0.01967231756110664,0.006966659016921837,0.06059721282836422,0.010445998012355627,0.008426218383024443
V49ow_7RqJU,0.3823787329426917,0.33451877216951076,0.011331798465131798,0.00485734067400734,0.25721664236861186,0.008097564230897565,0.001617117117117117
tpOSQXED0-A,0.7496726190476191,0.25008928571428574,0.0,0.0,0.00023809523809523812,0.0,0.0
T1tz7FEeSyY,0.7336576143545104,0.2513301682289946,0.0013602936269602938,0.0005592481370259148,0.011948442530498033,0.0009323100878656435,0.00021399176954732513
x1i_5EHc0pY,0.747619695193435,0.24957075029308323,0.0007763188745603751,0.00033276670574443145,0.001036166471277843,0.0005547479484173506,0.0001107854630715123
rrJAB80z4-E,0.747478123284575,0.25068778455875235,0.0,0.0,0.001834092156672802,0.0,0.0
TIQHgXVV_Ic,0.4034434868816185,0.3371333520625889,0.0072826333333333325,0.0005424000000000001,0.2440430610557926,0.005243222222222222,0.0023116333333333336
wFU3XDXa_lQ,0.6081074760876091,0.26036376704129044,0.0173661953435464,0.003698982315648982,0.09253265037563414,0.010633216549883218,0.0073043022096444055
uGyLPOrXst4,0.5808159555486629,0.19491911810088652,0.0706279291811373,0.025913913522285986,0.07316393913475287,0.04275449612366671,0.011884742332316666
SiIHfZQ25qg,0.6836897779890267,0.22589155133216027,0.008901301301301302,0.0038155155155155155,0.07008493694507929,0.006360760760760761,0.0012702702702702701
Tq9mndQMBvY,0.484448563335628,0.153169156105972,0.06026341370072714,0.09425089934940681,0.13796165292732457,0.031517259854573286,0.03834676616915423
vAXoV_eAo8k,0.4630890927906247,0.2276974853353089,0.004670870870870871,0.0,0.2998716801323246,0.003503153153153153,0.0011677177177177177
YBfe-2Cl-Z0,0.6186120647376165,0.20669445806768025,0.08607160372731731,0.0,0.04558607160372732,0.0,0.04303580186365866
Ul9ysDvkuLA,0.4210561783512405,0.16841058398338485,0.058769733765065654,0.04514134736463392,0.17997234296554318,0.040751760453973065,0.08583268001112038
tZthPVrCf9U,0.48285989940557833,0.20529391403749428,0.06393946789208962,0.03779652206675811,0.13728862427069044,0.027152421124828532,0.04564283665294925
uQJldt1taWo,0.6099717468214483,0.2381700238363737,0.04015545516860143,0.0021879512658927584,0.09966049454947486,0.006162647960199004,0.0036684248535102265
uITwmA3macM,0.6926538517684351,0.2656398586086086,0.0,0.0,0.0417062896229563,0.0,0.0
VFEZiFosi8I,0.5466082416558018,0.23286532933507176,0.04618626701434161,0.006148662842242502,0.11246668424598,0.03660648352890049,0.019112631377661886
wr4bzoWwBUI,0.468563094629156,0.30199383631713556,0.027237851662404094,0.0,0.18858629156010231,0.0,0.013618925831202047
vImlVNAShms,0.5991010914285714,0.19857069142857142,0.09828172666666665,0.0029254266666666673,0.04969114714285714,0.004882506666666667,0.046557956666666664
YbfEvAmZs8g,0.5539427403799654,0.24987647284974096,0.03917979091537133,0.006068624248704663,0.1132684849740933,0.02815215388601036,0.009510480967184801
W0vaqF2WFZ8,0.6728248540450376,0.25026466499860994,0.0258814845704754,0.0003209341117597998,0.040173811509591324,0.0006428968584931888,0.009887239366138448
zgDdQLvC8l8,0.7491455204557225,0.2502330398757121,0.0,0.0,0.0006214396685655102,0.0,0.0
WQgUiHjIeOw,0.7394005080349164,0.25018403349586144,0.0019773106439773106,0.0008118118118118117,0.005964007017770459,0.0013533533533533534,0.00031197864531197863
vGVwiUEz9Oo,0.47095221112582786,0.2183431473730684,0.10096716881740775,0.0011604266666666667,0.11700333493535162,0.06063668334279409,0.030932627738883636
whcB_YH9Q2k,0.6284326963906582,0.2167500605803256,0.021874355555555558,0.0,0.11106853191790515,0.01640576666666667,0.0054685888888888895
xzG8Gml0cZM,0.49562186560155863,0.170855353619094,0.10514001001461275,0.03837073598636142,0.09734001021919143,0.07528307031660983,0.01751928816366293
UQ-aaXmsxLM,0.734281451954806,0.24495641781404698,0.007050296053786637,0.00021568234901568232,0.009730563361010915,0.00039766433099766433,0.0033678796474027163
xp38LLHHKXY,0.7071459840723435,0.24316316133251026,0.03688047114415073,0.0017538038404168617,0.00576706225855214,0.0035132288469889054,0.0017538038404168617
xELHGR_ur0Q,0.38874176974981883,0.34852497188641307,0.0,0.0,0.26273325836376815,0.0,0.0
Y1pOUGn5VIo,0.7117783333333334,0.25103225,0.010461916666666668,0.0,0.016265583333333333,0.007846437500000001,0.002615479166666667
vc9MsNupLGI,0.4419225807455066,0.33402111434213455,0.0,0.0,0.22405630491235887,0.0,0.0
y2Rk1wRCfnc,0.44307597070754967,0.32028213657736687,0.013704769736842105,0.0,0.2092323532413993,0.010278577302631578,0.0034261924342105263
URBAZ7xjzPw,0.31491148375762507,0.011506495865527992,0.11414035216483667,0.08480284369255796,0.1483132058885726,0.106805975046767,0.21934148634946457
xHkJV4okA1I,0.5672335529974418,0.20905384551217884,0.09953703703703703,0.0,0.07440704593482371,0.0,0.04976851851851852
wYyft5EsxZM,0.6566955844733622,0.2677622066510955,0.0,0.0,0.07554220887554222,0.0,0.0
XLw8P9VKETw,0.5052184313725491,0.3094118993226382,0.008177013333333333,0.0,0.16928230930481286,0.005732760000000001,0.0021775866666666668
YimthXSvSS4,0.6830778838805152,0.22795934259178868,0.027097355440188545,0.019650385095206876,0.02066992475112408,0.01722494953267479,0.004345058459101598
X9vIS1Eu0u0,0.4458732204064683,0.30021692185281934,0.035290758792981027,0.000131439842209073,0.20012640721589442,0.0006133550907909883,0.017747620664714685
yKLuI2btthQ,0.7351762484263533,0.24526856903063363,0.0,0.0,0.019555182543013007,0.0,0.0
WSuTvKI1G7Q,0.6967000689000687,0.23250637130637133,0.0023352707686041026,0.0008889898556565222,0.0662661904328571,0.0004032283365616699,0.0009004368004368005
yTanAdvbwjs,0.5897217767441858,0.23821634521963825,0.044964969509043926,0.0033521333333333334,0.09848055710594315,0.005588266666666667,0.01968835142118863
Y6EhRwn4zkc,0.5679792438967646,0.20925652177872442,0.066795468377198,0.003087559678388768,0.11680229960896546,0.004646972463318389,0.0314303751271919
zpidjClaPT8,0.5385399771666628,0.18871036283503756,0.0,0.0,0.27274965999829964,0.0,0.0
WhSocTqdv-g,0.6529173565948267,0.25382095092257584,0.032704476425161534,0.002528106930741977,0.045086077285813785,0.007120478261628899,0.0058106510870674245
Xs-9vfWDJfU,0.6033475636533252,0.24528976410647832,0.04680211966127157,0.0030999165971643036,0.07654969291509468,0.0027966638865721434,0.022113639758353325
_TFXkvSHm_0,0.6723894700984103,0.2674392354277063,0.0041,0.0,0.05402129447388342,0.0,0.00205
YJOunCdzzCo,0.660121322487362,0.25769192785975936,0.014320153666211014,0.0011478144811478143,0.05391814735882837,0.009565496186150307,0.0032340257372067403
YEaSxhcns7Y,0.37531092296530666,0.12549077235843525,0.24936687351612918,0.0,0.12514799440206423,0.0,0.12468343675806459
y8dWpbZDuyM,0.5986917612355148,0.24136887842556462,0.054051405617035926,0.0002886330775219664,0.07780508363397629,0.0003187187187187187,0.0274751745024341
ZZtnI6Y6ajs,0.6517666752918286,0.211504418612192,0.026905618158236055,0.011923446627756162,0.07382107548638132,0.01880079325551232,0.005317200389105057
ZhraoVIJ1OE,0.6937474090251868,0.2653416157204036,0.0,0.0,0.0409109752544096,0.0,0.0
_ibaJtbFnHo,0.5876400760166776,0.25060315710180847,0.04804450438300742,0.0,0.0896900103070029,0.0,0.02402225219150371
yxYQn4vNg2g,0.5964161648207348,0.2537649782847364,0.03945062351778301,0.001514342299288536,0.06978154077016084,0.02928036685879428,0.009791671084166604
zHz-jGWxAIM,0.4820000929117404,0.17086767419855545,0.07244685484608857,0.08682011324953855,0.10899737384894473,0.04110653152331314,0.0377235823782184
z-ODrrNufeo,0.5841173060287153,0.19632922788849366,0.045931288070590014,0.002944355466577689,0.14909817005743092,0.003565154042931821,0.017999850463945883
zLcP3Nnx7yE,0.2902832666666667,0.13039924731182798,0.06181448602150538,0.06181448602150538,0.2392079505376344,0.06181448602150538,0.15453621505376347
zknhcuAQFWc,0.1866839632741958,0.34238500628074137,0.06411856861042343,0.002589425384575075,0.36994576895008413,0.004295530318744903,0.029991131121085954
_QQnX6PPV48,0.6025257884601207,0.2036756909218832,0.08851402513624734,0.009490023356690021,0.051832065273763155,0.001186252919586253,0.042774196418640865
ZS7f6X7E0vk,0.7497916666666666,0.2500568181818182,0.0,0.0,0.00015151515151515154,0.0,0.0
ZwNHqmjANhY,0.7263223866282923,0.2482066497353421,0.0021600266933600267,0.0021600266933600267,0.013586278951680854,0.0021600266933600267,0.005400066733400067
_6Z9cf0SRG8,0.5262034544483113,0.17608547939714012,0.049198790803260894,0.011869614654500614,0.159979533669421,0.039535022656622,0.03710574730634271
_zHoPDl1HE0,0.5714516767810662,0.28876279245210323,0.00410894812142442,0.001300772962002579,0.13070472964906507,0.002974248959805463,0.0007016428117537332
